Type,Rotational speed _rpm_,Tool wear _min_,Strain _minNm_,Power _W_,Temperature Difference _K_
0,1696,5,153.5,5452.4644337663485,8.599999999999966
1,1521,94,3525.0,5972.953032637594,10.899999999999977
0,1551,207,7203.599999999999,5652.227838632612,7.699999999999989
1,1335,9,524.6999999999999,8150.39090084068,11.5
0,1370,0,0.0,8034.099612780297,11.199999999999989
1,1624,107,4258.599999999999,6768.582316110233,9.300000000000011
0,1406,12,525.5999999999999,6448.935735582983,11.700000000000045
1,1510,27,1290.6,7558.462485026803,9.300000000000011
1,1447,118,4908.8,6303.626603378944,11.0
0,1482,45,1759.5,6068.111874114829,11.099999999999966
0,1623,74,2471.6,5676.669429477541,11.800000000000011
2,1871,132,3432.0,5094.197207550969,9.100000000000023
0,1407,208,9838.4,6969.214894943988,11.300000000000011
0,1692,187,5890.5,5581.353508367626,11.599999999999966
2,1651,50,1530.0,5290.504860498284,8.099999999999966
1,1411,110,5874.0,7890.361276903052,9.600000000000023
1,1576,28,1397.2,8235.41287002233,9.300000000000011
0,1670,40,1200.0,5246.459731494954,9.400000000000034
1,1725,80,2560.0,5780.530482605219,11.800000000000011
0,1446,211,8629.9,6193.2729254338465,7.800000000000011
0,1457,40,1764.0,6728.631729532083,9.300000000000011
0,1417,156,8720.4,8294.883218954787,9.399999999999977
0,1429,76,3876.0,7631.871033365684,8.800000000000011
0,1662,129,3779.7000000000003,5099.496027160024,11.0
0,1550,72,3276.0,7385.360729814006,9.600000000000023
1,1587,108,3628.8,5583.992446196642,9.399999999999977
0,1242,117,7125.3,7920.771893789803,9.100000000000023
0,1761,128,3699.2,5329.492025329332,10.0
2,1614,74,2664.0,6084.6366514727115,7.7999999999999545
0,1440,131,5672.299999999999,6529.486171221025,10.600000000000023
0,1479,197,6796.5,5343.377864858199,8.800000000000011
0,1564,99,3375.9,5584.955867943743,9.800000000000011
0,1493,219,8212.5,5862.997289761951,10.099999999999966
0,2268,20,316.0,3752.569592859936,8.400000000000034
0,1368,5,259.0,7420.693175191378,9.400000000000034
1,1473,7,280.7,6185.51319157948,11.5
0,1491,231,9286.2,6276.713626313192,11.799999999999955
0,1437,33,1848.0,8427.00813398926,10.0
1,1602,106,3540.3999999999996,5603.218993236611,9.399999999999977
0,1444,9,438.3,7364.18639532881,9.699999999999989
1,1608,97,3210.7000000000003,5573.6880222928685,8.399999999999977
2,1607,38,1276.8,5654.364121637054,10.800000000000011
2,1362,25,1267.5,7231.255138179915,8.699999999999989
0,1421,101,5009.6,7380.815892441812,11.0
0,1584,132,5121.599999999999,6435.992373850194,9.600000000000023
1,1367,143,7321.6,7329.377548727036,9.300000000000011
1,1349,21,1081.5,7275.247907305684,11.100000000000023
1,1342,113,7051.2,8769.316069524406,8.599999999999966
1,1558,59,2312.8,6395.612436276054,11.200000000000045
1,1485,188,7614.0,6298.107872284138,9.900000000000034
0,1411,84,4729.2,8318.864042877189,10.900000000000034
0,1616,19,646.0,5753.722225294586,9.300000000000011
0,1361,81,4608.9,8109.59208424606,9.699999999999989
1,1375,168,7056.0,6047.565858160352,9.300000000000011
0,1388,188,8516.4,6584.401210805775,9.0
1,1432,199,10626.6,8007.794010294239,11.299999999999955
0,1942,176,3625.6000000000004,4189.334747513013,9.300000000000011
1,1414,106,5225.799999999999,7300.035073342506,8.899999999999977
0,1740,86,2038.2,4318.433261624529,9.199999999999989
1,1595,25,922.5,6163.333547445135,11.0
1,1782,6,159.0,4945.180996015693,9.400000000000034
0,1420,197,8687.7,6557.760505103334,11.300000000000011
1,1577,112,3337.6,4921.263003946363,9.100000000000023
1,1621,194,6285.599999999999,5499.923426786579,11.399999999999977
0,1657,217,6900.6,5517.956168618184,8.199999999999989
1,1457,104,4378.400000000001,6423.478363113395,11.300000000000011
1,1614,0,0.0,5526.87829175438,9.699999999999989
0,1225,37,2345.7999999999997,8133.059781368375,10.899999999999977
0,1532,47,1767.2,6032.192998108786,11.100000000000023
2,1466,184,8114.400000000001,6770.195000339076,10.099999999999966
1,1452,167,7398.099999999999,6735.951640414947,11.300000000000011
0,1749,179,5029.900000000001,5146.6513328904075,11.100000000000023
1,1493,145,6974.5,7520.2711903346635,9.699999999999989
0,1446,135,6007.5,6738.402082684747,9.400000000000034
0,1456,0,0.0,6281.844894314055,11.199999999999989
0,1569,72,2462.4,5619.24111576992,11.100000000000023
1,1233,81,4779.0,7618.048025689889,11.199999999999989
0,1440,140,6664.0,7177.91089492196,9.400000000000034
1,1540,32,1068.8,5386.36532433482,10.100000000000023
1,1921,196,4312.0,4425.6662908670605,10.5
0,1609,49,1582.6999999999998,5442.358977397302,9.099999999999966
1,1711,17,477.70000000000005,5034.831578373634,11.099999999999966
0,1551,3,123.60000000000001,6691.718015852403,11.300000000000011
0,1659,203,6313.3,5403.0052934233345,11.399999999999977
1,1581,51,2417.4,7847.635616814231,10.599999999999966
0,1590,57,1972.2,5761.052608152963,9.800000000000011
1,1452,180,7686.000000000001,6492.666705320954,10.900000000000034
0,1965,164,3345.6,4197.796103726681,9.300000000000011
0,1471,201,9487.2,7270.818261664122,11.399999999999977
1,1431,61,2684.0,6593.574661354258,8.400000000000034
0,1491,120,5040.0,6557.760505103334,10.200000000000045
0,1571,208,7051.2,5577.049526432208,9.100000000000023
0,1543,205,8118.0,6398.670253125547,11.299999999999955
2,1332,66,3478.2000000000003,7350.949818281686,8.199999999999989
0,1685,152,4757.6,5522.972244888416,9.300000000000011
1,1473,97,4151.599999999999,6601.994129665878,9.200000000000045
1,1725,195,5928.0,5491.503958474958,9.400000000000034
0,1643,191,6627.700000000001,5970.293150857556,11.399999999999977
0,1398,19,1096.3,8447.177158825309,8.0
0,1565,119,4200.7,5785.190511708043,9.699999999999989
2,1441,100,4630.0,6986.724037999997,8.800000000000011
0,1508,217,7703.5,5606.067370575866,8.399999999999977
0,1473,184,7341.599999999999,6154.662751721228,9.900000000000034
1,1415,82,4575.599999999999,8268.357704982976,11.400000000000034
2,1582,144,4435.2,5102.532900058493,9.399999999999977
0,1541,98,3773.0,6212.865991616735,11.100000000000023
2,1470,18,788.4,6742.486153134413,9.099999999999966
1,1465,139,6074.3,6704.2110826381795,11.599999999999966
0,1471,148,6541.6,6808.689982321063,9.5
1,1663,199,6288.400000000001,5503.106907342217,9.300000000000011
0,1476,44,1716.0,6028.087983708096,11.099999999999966
0,1490,217,10068.8,7239.904989952798,10.899999999999977
0,1634,12,334.79999999999995,4774.0270282481215,9.5
0,1570,189,6955.2,6050.288571793461,9.199999999999989
0,1428,87,4080.2999999999997,7013.417103579997,11.299999999999955
0,1484,188,6805.6,5625.629020832219,10.399999999999977
0,1601,121,3799.3999999999996,5264.408697522464,9.199999999999989
0,1535,179,6802.0,6108.303316129754,9.800000000000011
0,1367,10,572.0,8188.288980218485,11.400000000000034
1,1560,186,7867.799999999999,6910.247200836109,9.600000000000023
0,1489,7,282.09999999999997,6283.886929538888,9.100000000000023
1,1846,41,1004.5,4736.160364796853,10.899999999999977
0,1868,92,1959.6000000000001,4166.63150460307,11.5
1,1414,205,10578.0,7640.604660942665,9.399999999999977
2,1494,221,9436.7,6680.471114152551,8.199999999999989
0,1491,112,4502.400000000001,6276.713626313192,11.399999999999977
1,1717,61,1909.3,5627.859551616267,11.5
0,1367,193,9457.0,7014.44335718017,9.300000000000011
1,1684,72,2260.7999999999997,5537.329323315322,11.100000000000023
2,1618,40,1312.0,5557.519292102391,10.0
1,1567,131,4663.6,5841.812483301244,10.5
0,2886,57,216.6,1148.4406104462846,9.699999999999989
0,1461,0,0.0,6945.99852523396,7.899999999999977
1,1653,2,62.8,5435.395113681845,9.5
0,1468,76,3351.6,6779.43128274063,8.799999999999955
0,1613,97,4122.5,7178.801012840476,9.0
0,1451,168,6804.0,6153.908769484366,9.5
1,1470,119,5081.3,6573.154309105925,9.5
0,1473,167,7715.400000000001,7126.451607256159,11.400000000000034
2,1425,49,2180.5,6640.541471525426,11.0
0,1340,89,5259.900000000001,8293.176286946336,11.0
0,1894,106,2130.6000000000004,3986.618245552376,11.0
0,1852,57,1425.0,4848.524662040248,10.099999999999966
1,1303,111,7614.599999999999,9360.459087174882,11.300000000000011
2,1538,63,2412.8999999999996,6168.559063225606,9.900000000000034
1,1454,57,2365.5,6318.894743675391,10.300000000000011
2,1547,217,8180.900000000001,6107.455086113286,11.400000000000034
0,1281,144,8208.0,7646.3223595721975,9.400000000000034
0,1475,24,1017.5999999999999,6549.173485183522,10.899999999999977
1,1662,67,2251.2000000000003,5847.886229098184,11.300000000000011
0,1345,37,1639.1,6239.569529172248,10.600000000000023
0,1539,187,6919.0,5963.057015778786,11.199999999999989
2,1528,203,9398.9,7408.545683597497,11.400000000000034
0,1708,42,1176.0,5008.117568842609,10.599999999999966
0,1387,98,5007.8,7422.085947934469,9.300000000000011
0,1452,188,8892.4,7192.110893716183,11.300000000000011
0,1416,202,9312.2,6835.854286799103,9.400000000000034
0,1773,169,4022.2000000000003,4418.9013946863315,11.199999999999989
0,1325,192,10617.599999999999,7673.078257005271,8.600000000000023
0,1539,168,6064.8,5818.009682962545,10.199999999999989
0,1809,192,4934.4,4868.557551194638,9.899999999999977
0,1483,23,892.4,6025.61659748727,10.900000000000034
0,1425,103,4150.9,6013.7937371342605,8.799999999999955
0,1569,63,2280.6000000000004,5947.851707335412,11.899999999999977
0,1709,118,3351.2,5082.636146585759,11.099999999999966
1,1784,177,4442.7,4689.183082650173,9.0
0,1404,201,9366.6,6851.436586360908,10.5
1,1491,166,6391.0,6011.280463011389,9.5
0,1559,191,7678.200000000001,6562.975548908294,9.299999999999955
0,1646,106,3127.0,5084.87714934532,11.5
1,1569,188,6110.0,5339.922112939251,9.0
1,2141,196,3371.2,3856.3259262324946,11.199999999999989
2,1440,191,9760.1,7705.698460725045,12.0
2,2182,119,2058.7000000000003,3953.024148109989,11.199999999999989
2,1579,50,1670.0,5522.773277353688,11.199999999999989
0,1386,135,6061.5,6516.856968753595,10.300000000000011
0,1587,162,4892.4,5018.945591521982,11.200000000000045
1,1483,162,6512.400000000001,6243.03575306671,9.400000000000034
1,1442,4,158.0,5964.732531860701,9.899999999999977
0,1462,68,2951.2,6644.552238146508,9.699999999999989
0,1520,48,1915.1999999999998,6351.043708497125,9.300000000000011
2,1570,147,5262.599999999999,5885.878556255597,9.099999999999966
1,1441,33,1339.8,6126.587385373647,10.800000000000011
1,1648,104,3338.4,5539.758821634097,9.800000000000011
0,1679,25,869.9999999999999,6118.691515837624,8.099999999999966
1,1594,143,4447.3,5191.314308448942,8.800000000000011
1,1742,137,4068.9,5417.927858527885,8.599999999999966
0,1422,25,1182.5,7043.513561201386,9.699999999999989
1,1551,205,7503.0,5944.58445097568,10.699999999999989
1,1412,49,2229.5,6727.825387417662,11.100000000000023
1,1523,210,9072.0,6889.889680440848,8.599999999999966
0,1598,79,2591.2,5488.823132743894,9.400000000000034
1,1537,6,225.0,6035.78488570939,9.699999999999989
1,1879,124,2852.0,4525.673657006337,9.5
0,1548,132,5874.0,7213.725051172883,11.0
0,1588,207,6727.5,5404.58656172564,11.0
0,1262,100,6380.0,8431.573915312478,9.399999999999977
0,1392,140,6174.0,6428.452551481579,11.699999999999989
2,1563,100,3610.0,5908.738878798219,11.800000000000011
0,1381,193,9650.0,7230.899091012508,9.400000000000034
0,1365,205,12279.5,8562.2536977263,9.199999999999989
0,1750,171,5232.6,5607.742886657781,10.099999999999966
1,1347,136,7384.799999999999,7659.422800937666,9.199999999999989
0,1559,66,2323.2000000000003,5746.685057750546,11.0
0,1488,5,217.0,6762.718009823531,10.5
1,1412,205,9286.5,6698.252528571869,9.5
1,1617,148,4588.0,5249.287164883185,11.200000000000045
1,1585,33,1131.8999999999999,5693.141846957863,10.699999999999989
1,1509,166,6590.200000000001,6273.477785879994,11.0
2,1387,121,5166.700000000001,6202.017024986339,10.5
1,1365,111,5738.700000000001,7390.12547867195,10.399999999999977
0,1629,45,1462.5,5544.125635422588,11.799999999999955
0,1727,43,1234.1,5190.424190530424,11.199999999999989
1,1443,151,8048.299999999999,8054.19533378776,11.199999999999989
1,1492,223,9187.6,6437.165235107534,9.800000000000011
1,1669,79,2243.6,4963.674504769825,9.800000000000011
1,1386,170,7157.0,6110.46054308522,9.899999999999977
0,1602,58,2215.6000000000004,6408.472022204747,11.200000000000045
1,1721,210,6321.0,5424.703226684128,8.700000000000045
0,1444,62,3360.4,8195.870690489148,9.800000000000011
1,1348,201,11879.1,8342.687787166911,11.5
2,1549,206,7374.799999999999,5807.150244356637,10.900000000000034
0,1777,0,0.0,4391.653314404196,9.0
0,1477,16,665.6,6434.31685776828,7.699999999999989
1,1491,102,3804.6,5823.915877151294,11.100000000000023
0,1606,14,497.0,5970.387398637163,9.5
0,1562,25,860.0,5626.885657893654,9.799999999999955
0,1437,112,5734.400000000001,7704.693151075897,9.400000000000034
1,1408,20,776.0,5720.882110089061,10.699999999999989
2,1543,73,2737.5,6059.346830611313,8.800000000000011
1,1309,75,4935.0,9019.742891917558,9.0
0,1481,197,8687.7,6839.467118350731,9.300000000000011
0,1490,16,656.0,6397.329840260016,10.899999999999977
0,1510,52,1976.0,6008.819548766077,11.200000000000045
2,1460,22,1038.4,7216.447764805995,8.5
0,1313,108,5464.8,6957.350146688932,10.799999999999955
1,1543,73,3058.7,6770.310192069707,9.899999999999977
0,1451,18,709.1999999999999,5986.765568337878,9.600000000000023
1,1530,93,3738.6000000000004,6440.893258389795,8.899999999999977
2,1302,87,4828.5,7567.154224701735,9.5
0,1492,189,8240.4,6812.145734240012,11.399999999999977
0,1443,110,5082.0,6981.3100266603105,11.199999999999989
1,1359,67,4093.7000000000003,8695.394394385437,10.600000000000023
0,1419,159,6566.7,6137.069832861124,11.300000000000011
0,1565,152,5335.2,5752.413228355591,10.300000000000011
2,1692,55,1534.5,4943.484535982755,8.099999999999966
0,1479,151,5919.200000000001,6071.316298621491,10.899999999999977
0,1450,68,2937.6000000000004,6559.645460695489,7.899999999999977
1,1443,178,9220.4,7827.529423831255,8.700000000000045
0,1618,218,7739.0,6014.998014318137,9.199999999999989
0,1433,178,8615.199999999999,7263.068999785266,9.100000000000023
1,1481,6,244.79999999999998,6327.670259154417,10.399999999999977
0,1877,0,0.0,4776.383222738314,10.100000000000023
1,1510,64,2304.0,5692.5658883047045,9.199999999999989
0,1422,140,6384.0,6790.364025175123,9.699999999999989
0,1614,100,3080.0,5205.744690704431,9.199999999999989
0,1443,70,3178.0,6860.421541350175,11.899999999999977
0,1368,175,8260.0,6761.712700174384,9.699999999999989
1,1633,151,5164.200000000001,5848.451715775832,11.0
1,1693,51,1626.8999999999999,5655.568398820929,11.400000000000034
1,1505,0,0.0,5705.236978674185,9.800000000000011
0,1432,87,3671.4,6328.2566897830875,11.199999999999989
1,1398,88,3352.8,5577.772092742534,11.5
2,1631,132,4026.0,5209.336578305036,10.300000000000011
0,1429,164,7954.0,7257.7597082007,10.900000000000034
0,1402,30,1377.0,6738.904737509321,11.5
2,1489,180,8153.999999999999,7063.525506404754,10.800000000000011
0,1694,40,1092.0,4842.89073921481,9.199999999999989
2,1454,88,3766.3999999999996,6516.836024802571,11.300000000000011
0,1448,53,2676.5,7657.527373370001,8.800000000000011
1,1444,115,4956.5,6517.380567529193,9.0
0,1549,66,2679.6,6585.762567622331,8.899999999999977
1,1358,139,7325.3,7494.436826746644,9.0
0,1568,42,1667.4,6518.762868296773,9.299999999999955
0,1353,9,562.5,8855.36429230623,11.0
1,1418,24,1108.8000000000002,6860.3587094971035,10.5
1,1479,176,10296.0,9060.510292585643,10.699999999999989
1,1453,105,4420.5,6405.843556351244,9.400000000000034
1,1585,202,6484.200000000001,5327.98406085561,9.300000000000011
1,1430,198,8593.199999999999,6499.117442236325,9.400000000000034
0,1666,30,945.0,5495.588028924625,10.600000000000023
0,1432,11,508.20000000000005,6928.0914471085,10.399999999999977
0,1480,107,4825.7,6989.83421472705,11.300000000000011
1,1620,215,7696.999999999999,6073.326917919787,11.0
2,1513,212,7653.200000000001,5719.719720807233,9.800000000000011
0,1457,14,623.0,6789.662402815821,9.899999999999977
0,1301,138,7051.8,6961.884512085614,9.5
0,1928,209,4556.2,4401.413195581348,11.0
0,1524,71,3088.5,6942.291445902725,10.5
0,1568,96,3244.7999999999997,5549.979469733776,8.5
1,1526,205,7441.499999999999,5800.8251711474095,9.5
0,1605,107,3670.1,5764.979598969949,9.900000000000034
1,1511,70,2632.0,5949.506279466302,8.800000000000011
1,1628,12,451.20000000000005,6410.18942618871,10.699999999999989
0,1580,66,2719.2000000000003,6816.837179269373,11.0
0,1615,18,554.4,5208.970059162117,11.099999999999966
1,1652,112,3203.2000000000003,4947.71521408959,9.699999999999989
0,1583,202,8039.599999999999,6597.700619705972,10.700000000000045
0,1440,197,8175.5,6258.0525659508685,9.099999999999966
0,1640,195,5694.0,5014.819633170267,11.600000000000023
2,1436,110,4620.0,6315.85787077692,9.0
0,1896,47,1146.8,4844.587199247748,10.899999999999977
0,1391,100,4840.0,7050.194681578022,10.5
0,1301,63,3528.0,7629.462478997932,10.199999999999989
0,1578,101,3817.7999999999997,6246.365841279514,9.699999999999989
1,1902,129,3134.7000000000003,4840.000473973507,9.599999999999966
0,1462,118,4425.0,5741.260574435347,9.200000000000045
0,1497,180,7290.0,6349.0016732722925,11.100000000000023
2,1588,114,4035.6,5886.841978002698,9.800000000000011
0,1452,63,2866.5,6918.415341735442,10.0
0,1533,106,4314.200000000001,6533.790153156445,11.0
0,1514,169,6100.900000000001,5723.500103967052,11.100000000000023
0,1466,187,7947.5,6524.564342730402,11.200000000000045
0,2161,5,87.5,3960.2393392377335,9.799999999999955
0,1486,126,5077.799999999999,6271.22631114492,11.099999999999966
0,1470,56,2161.6,5942.008344999735,11.699999999999989
1,1510,155,5502.5,5613.502473189362,11.100000000000023
0,1444,13,637.0,7409.550993246647,11.0
1,1389,7,340.2,7069.148957254682,11.0
2,1397,191,8671.4,6641.724804758277,9.5
2,1417,0,0.0,7923.913486443392,10.5
1,1427,106,4791.200000000001,6754.466093120103,10.0
1,1548,143,4890.6,5544.031387642981,9.199999999999989
1,2049,111,2164.5,4184.1301756835655,11.0
2,1496,60,2466.0,6438.756975385352,11.400000000000034
0,1560,55,1941.4999999999998,5766.707474929423,9.800000000000011
1,1488,175,7227.499999999999,6435.489719025619,8.899999999999977
1,2089,111,2120.1000000000004,4178.307757298913,11.100000000000023
0,1519,41,1512.8999999999999,5869.657466187562,10.699999999999989
0,1314,144,6782.400000000001,6481.042812502671,9.199999999999989
0,1427,179,8377.199999999999,6993.562238009309,7.899999999999977
0,1320,168,9727.199999999999,8003.521444285358,11.400000000000034
1,1651,44,1311.2,5152.191007936238,8.600000000000023
0,1474,188,8798.4,7223.903811370514,11.0
1,1692,167,5327.3,5652.227838632612,10.800000000000011
2,1782,24,573.5999999999999,4459.993426595285,10.5
2,1468,39,1509.3000000000002,5949.296839956063,10.899999999999977
