Type,Rotational speed (rpm),Tool wear (min),Strain (minNm),Power (W),Temperature Difference (K)
0.12770186703619713,1532.5068319667423,292.25341598337116,14110.388073495793,7486.2394199712735,9.874459626592738
0.0,1437.6577006380262,213.78076645399125,8666.513424977551,6101.049511060583,5.6680790519401025
0.0,1548.059396177192,234.92835265776714,10958.118540739106,7555.301141902867,8.28567053155338
1.0,1733.4940614508937,247.24026725654528,7253.037702236363,5312.758523604264,8.952622895581102
0.0,1563.0759541386435,167.2303816554574,7131.36004523434,6963.608921947356,11.49037977069319
1.0,1512.8634628306436,200.49649636242452,6843.375294120289,5398.67549763335,11.944224232804872
-0.2419688240469955,1536.1243646334206,181.98290410263712,6729.414034219068,5931.601825513214,10.214559471261074
-0.34184470897082464,1639.9546637548701,221.78582592559155,7705.489838331677,5963.521297131176,11.38113600525043
-0.7344375320889156,1423.2821254492449,60.888061184354456,3709.0754053065584,8352.923925911038,9.565562467911096
0.0,1379.1424156253036,168.34287921873482,10516.35278896978,9008.691359740593,9.765712078126578
1.1848569273812548,1379.4051656975869,129.78171687142495,6040.505241114148,6722.91889632523,11.318485692738141
0.0,1529.4084603041726,234.58924473280314,10887.211073629136,7429.612450712953,8.217848946560586
1.8666106263161193,1307.1392736104913,121.60067248420657,5729.6255543998495,6446.991779870337,11.386661062631642
-1.7049880947651146,1279.8135417080525,215.73752976308722,8440.20272912611,5281.730522655334,11.352494047382557
0.0,1364.4537196607234,123.15382033892313,7136.861662373169,8141.74129879781,8.268074728808465
-0.6145408336952612,1276.2948966391602,198.39642832826635,9148.335228391656,6159.286126462239,12.50617350065142
1.8417632417376013,1762.1893209877312,218.8417632417376,6634.523340203117,5595.368443875201,7.674060434088585
-0.48888650073056006,1617.6890369547052,216.51111349926944,6614.246687443644,5175.576522957544,10.237775150803616
2.078320663869951,1354.8461817435764,11.843358672260099,649.8183136969063,7788.877783626293,9.592167933613029
0.11728675546184963,1290.574183463012,200.4691470218474,11976.822145057866,8067.627583676345,13.07715516462255
0.0,1407.9989183398916,132.04059557956973,7094.205141218065,7875.523223314419,9.02345062426342
-1.9513226154030094,1258.2592711522366,215.12169346149247,8461.325914270808,5229.737212087842,11.475661307701504
0.8046040655679615,1471.5856340988835,261.79281704944174,13919.501653509835,8151.849874866504,9.739079186886395
2.3036989253748374,1427.2186881491932,39.3296559104384,1917.23588602688,7224.4430444243235,11.818883871643584
0.0,1923.6745289422777,205.16416950414487,4765.221555065247,4678.912420282115,11.099999999999966
0.775966958155595,1474.1629737659964,263.0814868829982,13927.577317800122,8123.6904773450115,9.744806608368867
0.0,1504.1919834856596,214.0,8314.742056897514,6119.915067760731,12.359498557743807
0.0,1521.9530046015643,234.45369099275572,10858.86678658522,7379.370121005477,8.190738198551104
1.7705974327831737,1863.9176102688673,244.26493581957934,5376.73662775356,4235.258436608046,8.444103850825206
3.7866723810876355,1374.573130471389,31.173301904018004,1929.6187143820819,8162.131783493364,13.376006000142038
0.0,1571.754091490648,231.54810113394552,8863.819292895847,6322.108056513869,10.581729962201885
3.8706141082759538,1586.7171037262049,152.90570124206832,5159.419956015931,5559.689412678768,9.112938589172426
-0.4397886226636404,1567.1778053796822,222.4764065852819,7786.623257650598,5741.719207885511,8.160211377336383
1.6651385181878071,1751.238588127644,218.6651385181878,6632.986705108234,5563.555155662276,7.868347629993362
-1.0002327277578558,1424.9841745124659,194.99743999466358,7758.5934370772275,5930.734874803797,9.950081454715296
1.3282910853349066,1381.5294360398348,192.4190515493066,7512.747710881624,5646.791329358206,9.92829108533493
2.354949186996242,1395.580203252015,210.53242378049436,9645.069631097636,6694.9910765490895,9.4354949186996
2.0,1393.9000261564158,210.0,9812.598535240713,6820.646340538523,9.606664922905576
1.1246893732969179,1709.1947084468513,100.36164305176747,2722.959655313289,4784.532335858478,9.062593188010888
-0.38414051493987567,1516.2203279084174,177.8599250667436,6741.114764379552,5987.447406155058,10.39938266942182
0.0,1545.354976396156,234.87918138902103,10947.836828444295,7537.076052018865,8.275836277804158
0.0,1937.8931980616262,206.55815667270844,4669.45463658493,4587.968129439526,11.099999999999966
2.0,1391.8316849427638,210.0,9928.425643205226,6891.2205976138885,9.744554337149037
1.0,2120.5830754480617,238.77137809894845,4470.11936404675,4153.140278130175,11.490341172682466
1.0,2174.459099521935,254.2407315459021,4665.033217478365,4159.4245549161315,12.610535732634263
2.8707585115773373,1638.8303404630935,229.78917181367535,8034.50985240511,6000.852986108558,8.716317339580392
0.0,1277.357542728148,173.4321228635926,10171.302069848422,7834.348488407435,9.256787713640684
1.0275577432553995,1396.0788792149276,131.6693070809352,6112.233669075538,6786.582812435059,11.302755774325552
0.0,1550.3884194347586,229.4396466547459,8891.903906558784,6307.442730617417,10.652011778175199
1.0,1740.1178307570185,248.64360821123276,7265.336582363244,5310.179125193491,8.862809074481103
0.0,1284.3098592938013,173.08450703530994,10194.870423005985,7914.560833972534,9.29154929646896
-0.1711430287734037,1481.2748293387085,200.0368521655713,7181.503435093389,5563.920709334436,9.21442848561331
0.0,1463.7312956360574,205.0895681213142,8552.079313597304,6389.290900079156,12.331331106992373
-0.2514636999771793,1633.356850098334,220.5204917996805,7699.226434408418,5969.711195973726,11.227488289961228
0.0,1551.2219369473082,229.52190167243174,8890.80826972321,6308.0148542524685,10.649269944252339
0.0,1999.0415804315905,212.61493403266903,5090.985651724861,5017.542285462993,12.109194722613466
3.6334132456092023,1591.6983218422067,154.5661072807356,5159.823197482465,5526.193190162091,9.1366586754391
1.0,2182.260419355818,256.4807144685022,4693.257002303126,4160.33452654033,12.772741392546681
1.676027854280621,1661.5787465573721,209.9157493114744,6391.769264459037,5291.939983579019,11.3323972145719
0.0,1522.7454014485143,234.4680982081548,10861.87933532517,7384.7100848161,8.193619641630923
1.8496892157722022,1326.7826323439187,183.55528333187257,7431.983140476887,5618.7975583949365,10.449689215772224
-0.42757518071083045,1510.1394747004838,176.6003197593859,6744.689437372502,6004.508707984766,10.455847734924061
1.6522578263059384,1329.8606704115705,124.17290608432873,5827.370431204492,6533.747084760135,11.36522578263062
0.0,1521.307980806532,234.4419632873915,10856.414523393561,7375.023304463083,8.188392657478259
1.063189596883659,1698.2477482452914,97.71715266599735,2677.849569314164,4838.2993362616935,9.081043120934867
0.0,1581.2857451563216,214.0,8353.109649915006,6463.384485656671,8.235878747452556
-0.4179423619741931,1423.4934149542903,16.835884723948386,974.3325070566451,8645.642676614905,9.841794236197428
2.8538370836619977,1287.1546624704201,169.57733123521012,13341.617942407316,10166.898613544656,9.32923258326761
-0.964963883830568,1426.509494373628,51.436480762946715,3387.998302600785,8559.625939664287,9.335036116169443
1.0,1935.8556848651197,185.7308402087967,3801.8085866308393,4131.593067245071,7.649474635809471
-1.3487784943963066,1449.0914085958984,18.697556988792613,1095.34120427152,8965.123320732877,9.934877849439633
3.7900855109034404,1588.4082042710277,153.46940142367592,5159.556854631465,5548.317599835342,9.120991448909678
0.0,1369.7172414825473,168.81413792587264,10484.401448625835,8899.948422302306,9.718586207412786
0.0,1459.090650349645,206.63644988345166,8572.446590132113,6337.988958655314,11.145388422687013
3.9050137077371954,1585.994712137519,152.66490404583962,5159.361476696848,5564.547138005245,9.109498629226303
2.0,1393.4646120283744,210.0,9836.981726411039,6835.503187370092,9.635692531441677
0.0,1359.3563210969091,169.33218394515455,10449.277928518522,8780.409313503511,9.666781605484584
1.657383364970332,1494.0110143571658,193.79663289041537,7566.9433328075565,6100.4418701439545,7.982448279550372
0.0,1518.6268714299538,214.0,8321.925931362815,6184.22562223594,11.587399900258294
1.0,1527.3783152794954,203.57167696599478,6870.326176929979,5393.023189165337,11.747412674176372
1.0,1758.8704456261635,252.61661983605157,7300.156056243155,5302.876566369984,8.608536330492695
1.6591776190903398,1493.8800338064052,193.77151333273525,7566.81899099704,6100.564752723208,7.979398047546359
2.6314858621087573,1632.9876196604648,211.05188689687006,7255.575469233865,5897.284132475678,11.720931620741426
1.4223313058764808,1736.1845409643417,218.42233130587647,6630.874282361126,5519.821211341286,8.135435563535827
0.0,1503.1835933233933,143.27343732935736,6563.580464705769,7209.938319087179,11.190917966616956
-0.8668554869835248,1594.2549598070214,216.13314451301648,6610.958357263244,5107.497513102377,10.653541035681886
0.0,1577.2728135019715,214.0,8351.112516487028,6445.506005355452,8.450523928964314
1.4990887645335111,1363.5956797239812,189.5154910029303,7486.29115037376,5637.621232970378,10.099088764533533
-1.5233603706214456,1411.0934414824858,204.71495944406783,9578.750537662372,6912.2127167313165,9.047663962937852
2.8812137898303636,1642.976441227112,-20.030344745759084,-743.2086811374941,5264.854874160096,8.679696552542387
-0.9534470519505724,1426.3482587273081,51.908670870026526,3404.0389460432425,8549.299344358948,9.346552948049439
1.3898735084564466,1865.4405059661742,234.74683771141116,5321.531658726185,4403.100283625559,9.015189737315296
0.0,1442.1742228470046,139.01514751979684,7060.727291904975,7666.588964867807,9.616287539182721
0.0,1271.9870757032184,173.70064621483908,10153.09618663391,7772.386730368713,9.22993537851603
0.0,1488.6062205865016,214.0,8306.985421408166,6050.477115915724,13.193155643047602
-0.9782409442154643,1408.912963776862,205.5326385836768,9588.072079853915,6881.680925975595,9.102175905578449
-0.9926738395895501,1625.2307531569027,231.87545527302234,7872.265177752421,5771.403514805869,7.607326160410473
-0.3197241688120841,1452.089097951449,38.251860741080385,1663.4823221763363,6047.3301544899,9.495917250643606
-0.030363198587873064,1503.5953506513586,50.69438246072146,1875.7285938357952,5794.352463999215,9.40910895957634
-0.5393332086969111,1413.380689225859,205.2246675391216,6594.956639869836,4779.399669444522,8.321333582606243
-0.6803401501530104,1271.2941485883712,197.47523789785785,9143.788495624425,6160.134345572769,12.624612270275366
0.0,1375.832130140948,168.5083934929526,10505.130921177813,8970.498944207899,9.749160650704797
3.00772989899324,1329.287427777686,9.98454020201352,528.9951131308787,7469.886877768623,9.499227010100704
2.637485527399966,1306.6263025340031,179.31315126700153,13402.62908127321,9954.15612564431,9.372502894520014
-0.7461755930107082,1375.942217665062,203.77677084892505,6639.427752497302,4731.161771946856,7.9076488139786605
1.2960146919383004,1384.9184573464784,192.9677502370489,7517.747324218758,5648.5242430598855,9.896014691938323
1.8629299819467189,1464.5826786279506,233.08101974725406,9319.528461752518,6127.349045581519,8.046726032495968
0.0,1395.3592662292626,232.15198665871387,10377.580410337068,6526.254685019733,7.73039733174276
0.0,1463.5370300825962,205.15432330580128,8552.931923526383,6387.143310804552,12.281685465552265
-0.4043684425480397,1437.0224172264489,34.61215697043429,1601.395747391013,6121.33154060079,9.521310532764394
0.6948570385304745,1481.4628665322573,266.73143326612865,13950.450315134405,8043.933592797592,9.76102859229389
1.3962348371051747,1356.9991072668515,127.2451819547379,5944.116914280041,6637.367622890986,11.339623483710538
0.0,1444.7253819936352,211.42487266878823,8635.494156805711,6179.182131101481,7.474264287262373
1.6482151293938987,1662.8303191772745,210.1660638354549,6386.512659455447,5285.622680546373,11.335178487060572
3.448250831178673,1661.9300332471469,232.9653795714827,7976.154253509395,5959.149526588701,8.196574251939186
2.657512044578586,1630.3004817831434,228.61631624518222,8056.058407895333,6016.252524946363,8.908239159879269
2.0,1393.9897207983468,210.0,9807.57563529258,6817.585852899377,9.600685280110179
1.172647005516228,1866.309411977935,229.3161751379057,5290.033815799853,4498.864419118534,9.341029491725624
3.9663140148209814,1682.6525605928393,235.8147270815154,7923.803968802339,5921.737726856593,7.730317386661105
2.7495056035764387,1648.6842452756664,211.9960448286115,7233.293342044767,5914.129447330018,11.874357284649413
1.4459291964850074,1737.6476101820704,218.445929196485,6631.07958400942,5524.071615701774,8.109477883866447
2.080171066479803,1559.6627518418138,206.64136853183842,7359.663702648612,5818.593303291233,11.004222386423779
1.8137487877133418,1482.5963384969261,191.60751697201323,7556.107209011466,6111.150825045309,7.716627060887248
1.5805501909209894,1864.677799236316,239.51375477302474,5349.179777683544,4319.040615915904,8.729174713618482
2.2235303578188113,1644.2000643316792,230.45883393600693,7849.503556090491,5863.5878894756925,8.821764374763388
1.0,2103.1270377063224,233.75924845033015,4406.966530474159,4151.104148429795,11.127393853299766
0.0,1507.0698119900092,234.18308749072744,10802.283594311108,7279.0722585920485,8.136617498145451
0.0,1507.397717491465,225.19714317349982,8948.414052928982,6277.934056475718,10.793428560883385
-1.486014885718251,1410.944059542873,204.77097767142263,9579.389145454217,6910.121019984692,9.051398511428172
0.0,1570.8173988447681,214.0,8347.899821750652,6416.7457338816275,8.795813550163562
0.0,1500.492734940793,214.0,8312.901035528674,6103.434113701368,12.557365340376201
1.3266974619483975,1518.151085277767,198.42623553272244,7589.859865886976,6077.794277345923,8.544614314687674
-0.2790224269065805,1749.5560092107962,227.51120184215924,6022.264761314656,4847.875436842887,11.527902242690665
-1.205056192996408,1411.0561788762443,192.7443818770395,7752.8174153575,5935.001093458871,10.021769667548792
-1.517140745368847,1389.8344293149185,189.31145180094268,7744.016630980597,5941.501427479394,10.130999260879154
2.885485914802063,1284.3062676678144,168.15313383390716,13332.692972025818,10198.019494726212,9.322902817039598
0.0,1462.7300460716333,205.42331797612223,8556.47368668561,6378.222170767926,12.07545621830622
0.24160205963820203,1295.4224803258899,200.96640823855282,12082.83823645946,8150.803902929899,12.840956086687477
1.0,2159.003337063953,249.80293836489741,4609.117023397706,4157.621743908942,12.289178295389101
2.8463352644197943,1407.9550981130974,36.345156045691134,1921.7668994579053,7567.553693217114,12.388652027640793
